,propertyCode,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,newDevelopment,latitude,longitude,showAddress,url,description,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,topNewDevelopment,floor,hasLift,parkingSpace
719,100001075,1715000.0,penthouse,sale,130.0,True,4,2,barrio Huertas-Cortes,Madrid,Madrid,Centro,es,False,40.4119034,-3.6944119,False,https://www.idealista.com/inmueble/100001075/,"PROMORA MADRID vende Impresionante piso en ubicación única con vistas despejadas al “Jardín Botánico, Museo del Prado y al Retiro. Enlace Tour Virtual: Este piso con características únicas se encuentra en el Paseo del Prado, con vistas despejadas al “Jardín Botánico” y al “Retiro”. Idílica ubicación estando en una planta alta lo que le dota de mayor privacidad y tranquilidad. Único vecino en planta.  Totalmente reformado y exterior en todas sus estancias, dispone de 130m2 distribuidos en un hall, cocina independiente y equipada con todos los electrodomésticos de alta gama, salón-comedor exterior con vistas únicas al Jardín Botánico y al Retiro. Dispone de un balcón corrido con tres salidas, dos de ellas por el salón y otra por el dormitorio principal. Cuenta además con dos baños, cuatro habitaciones exteriores, todas ellas con armarios empotrados, actualmente la principal como dormitorio, otras dos como habitaciones secundarias y la última como estudio de arquitectura en una planta más alta, accediendo a ella por la terraza. Posibilidad de unir el despacho de la planta alta con la principal.    Dispone de calefacción de gas individual y controlable por ""app"", aire acondicionado frío/calor ambos, centralizado y divisible por zonas, controlado por domótica, todas las persianas son eléctricas (controlables también por app y sistema de voz “Alexa” ) Único vecino en planta en ubicación inigualable. Dos pisos unidos y por tanto llegado el caso divisible.   Ubicación inmejorable dentro del triángulo de oro cultural de Madrid, en espacio patrimonio de la humanidad (desde el año 2021 “Paisaje de la Luz”). A pie, Museo del Prado 5 min, Museo Thyssen-Bornemisza 6 minutos, Museo Reina Sofia 9 min, Caixa Forum.  Espacios totalmente exteriores, vistas despejadas.    El piso se haya ubicado en un edificio icono del paseo del Prado y sin duda de Madrid, en sus muros cuelga el jardín vertical de Patrick Blanc ( botánico francés e inventor de esta técnica ). Auténtico jardín vertical con más de 15000 plantas. El primero en España, siendo el de mayor superficie continua en el mundo. Ubicación excelente, en paseo declarado patrimonio de la humanidad por la UNESCO. El piso fue reformado íntegramente en el año 2022.  MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA, CONSULTA NUESTRA PÁGINA WEB PARA VER MÁS PROPIEDADES EXCLUSIVAS. Cada enclave de Madrid tiene su propia narración, su propio encanto. En el caso del barrio de Palacio, hablamos de un área por cuyas calles ha pasado toda la historia de la ciudad: desde el Medievo, cuando Madrid no era más que una fortaleza, hasta el pre-barroco cuando Felipe II la convierte en capital del Reino, pasando por la llegada de los Borbones ya en el siglo XVIII o la eclosión del siglo XX que podemos ver en la parte final de la Gran Vía. En realidad, el barrio de Palacio es una pequeña píldora de la historia de Madrid. Aquí han dejado huella todos los monarcas de España. Por dejar, hasta puso su sello Jose I Bonaparte, ideólogo de la actual Plaza de Oriente.  Esta es una zona muy agradable para vivir, especialmente desde que se peatonalizaron los alrededores del Palacio Real, la catedral de la Almudena y la plaza de Oriente; y más recientemente las calles Arenal y Mayor. Pero junto a sus grandes y apacibles jardines, está el Madrid bullicioso y vitalista. Ese Madrid “canalla” lleno de bares típicos, de grandes restaurantes o de espacios gastronómicos como el Mercado de San Miguel. Palacio tiene algo que lo define como barrio: un perfecto equilibrio entre una vida tranquila, y el dinamismo de una gran urbe europea.",good,False,13192.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Ático'}",True,False,6,True,
720,101641283,839000.0,flat,sale,106.0,True,2,2,Calle de Atocha,Madrid,Madrid,Centro,es,False,40.4114946,-3.693653,False,https://www.idealista.com/inmueble/101641283/,"Singular propiedad amueblada y equipada en Cortes Engel & Völkers presenta esta vivienda a estrenar en el Barrio de las Letras. La fachada clásica, cuenta con balcón y dispone de ascensor. La propiedad, de unos 106 m2, cuenta con 2 dormitorios dobles, con vestidor y baño en suite, 2 baños y un salón-comedor. También dispone de cocina semiintegrada, totalmente equipada con electrodomésticos premium integrados, cuenta además con una isla central y espacio diseñado para TV.  En cuanto a las cualidades adicionales de la propiedad se puede añadir que viene completamente reformada a estrenar con acabados de alta calidad, totalmente equipada, amueblada y decorada con combinación de madera natural, colores claros y juego de luces para crear diferentes ambientes. La vivienda está lista para entrar a vivir o para inversión. Los suelos son de madera y cuenta también con aire acondicionado por conductos en toda la vivienda y calefacción individual por Gas Natural. Se entrega totalmente amueblado y equipado. Esta moderna y elegante vivienda es una oportunidad única en el emblemático Barrio de las Letras. Ubicado en el barrio de Cortes, su nombre oficial se debe a que dentro de este barrio se encuentra el Congreso de los Diputados, cámara baja de las Cortes Generales de España. El sobrenombre, más popular entre la población, se debe a las ""huertas del prado"" que había en el siglo XVII en el actual paseo del Prado, que también dan nombre a la principal calle del barrio: la calle de las Huertas, muy próxima a la Plaza Neptuno y a la plaza Platería Martínez. La situación del piso es excelente, no sólo por estar en el centro de Madrid, junto a los grandes museos, sino porque está dentro del circuito con más oferta gastronómica y de servicios de la ciudad. Una de las zonas de visita obligada a Madrid para disfrutar el ambiente, que ofrece la ciudad. En la zona se ubican los museos del Prado y Thyssen-Bornemisza y en sus inmediaciones se halla el Centro de Arte Reina Sofía, promocionados turísticamente bajo la denominación de Paseo o Triángulo del Arte. Está rodeado de zonas verdes como el Jardín Botánico, y muy próximo al parque del Retiro, lo que lo hace perfecto para quienes quieren vivir en el centro de Madrid pero sin dejar de lado el contacto con la naturaleza. También se encuentra en el nuevo área del lujo del Centro Canalejas, Four Seasons y el futuro JW Marriott. Es el barrio simbólico donde se funde tradición y vanguardia, el foco cultural de la ciudad El nivel de infraestructuras y servicios en la zona es excelente. Está muy bien comunicada por metro y autobús. Posee una amplia dotación de pequeños locales de moda: restaurantes, bares, cafés, librerías, tiendas, galerías de arte y talleres coworking. También cines, teatros y salas de espectáculos se pueden encontrar por la zona.",good,False,7915.0,{'typology': 'flat'},"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en Calle de Atocha'}",True,False,1,True,
721,102529330,790000.0,flat,sale,167.0,True,6,2,Calle de Atocha,Madrid,Madrid,Centro,es,False,40.4118141,-3.6924039,False,https://www.idealista.com/inmueble/102529330/,"Vivienda situada en pleno Atocha, en la Calle Atocha, ideal para vivir una familia numerosa o para inversión.  Consta de 167m2 repartido en:  - 6 habitaciones - Salón independiente - 3 balcones - Cocina americana - 2 baños Otras características:  Ascensor, portero digital. Está a pocos minutos de los museos del Prado, Tyssen, Reina Sofía, etc.. . Con entrada al parque del Retiro a 4 minutos andando. En 2010 se hizo una reforma integral de toda la vivienda.  El barrio de las Cortes, ubicado en el distrito Centro de Madrid, limita al norte con la calle Gran Vía y la calle de Alcalá, al este con el paseo del Prado, al sur con la calle de Atocha y al oeste con la calle de la Cruz, la calle de Sevilla y la calle de la Virgen de los Peligros. El barrio toma su nombre del Congreso de Diputados, cámara baja de las Cortes Generales españolas, situado en la carrera de San Jerónimo. Otros de los edificios importantes de la zona son el Círculo de Bellas Artes, el Banco de España y el Museo Thyssen Bornemisza. El barrio cuenta con numerosos bares y restaurantes, así como los pubs de la calle de las Huertas y sus alrededores, muy frecuentados en la noche madrileña. Hay una buena comunicación de autobuses, metro (Antón Martín, Sol, Sevilla, Banco de España y Atocha) y cercanías (Sol y Atocha).",good,False,4731.0,{'typology': 'flat'},"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en Calle de Atocha'}",True,False,2,True,
722,98848683,1360000.0,flat,sale,210.0,False,2,3,barrio Jerónimos,Madrid,Madrid,Retiro,es,False,40.409445,-3.6899088,False,https://www.idealista.com/inmueble/98848683/,"Gilmar te ofrece este magnífico dúplex para estrenar, reformado con calidades de lujo, en un precioso edificio clásico rehabilitado, junto al Retiro. Con grandes ventanales y mucha luz natural. Tiene una superficie de 210 m2 y se compone de un gran salón comedor con cocina abierta, con salida a patio y aseo, en la planta baja. Mientras que la planta superior dispone de 2 dormitorios en suite, uno de ellos con un generoso vestidor, el otro con armarios empotrados. Cuenta con 2 plazas de garaje y trastero.  Utilización de sistemas de climatización (frío/calor) de última tecnología y suelo radiante. Esta vivienda de generosas dimensiones posee una magnífica iluminación natural pues se abre al exterior a través de balcones y terraza. El inmueble cuenta con prestaciones y servicios exclusivos en el interior del edificio, que no pueden faltar en una promoción de lujo, como aparcamiento robotizado, trasteros independientes para cada vivienda, servicio de videoportero, etc.  Está ubicado en una de las zonas más exclusivas de Madrid, con vistas espectaculares al Parque del Retiro. A pocos metros del edificio se localiza el Paseo del Arte, donde podemos encontrar los museos más importantes de la capital como el Prado, Thyssen y Reina Sofía. Se trata de un excelente emplazamiento, en un entorno emblemático y muy bien comunicado pues se encuentra a 100 metros de la Estación Atocha Renfe.  Disponemos de más de 35 oficinas en la Comunidad de Madrid, Costa del Sol, Málaga, Cádiz, Sevilla y Canarias. Nuestra sede central está ubicada en la calle Goya, 47.  Gilmar cuenta con más de 4.000 viviendas en venta, pisos de segunda mano, pisos nuevos, chalets, villas, primera línea de playa, fincas rústicas… Visita nuestra web y encuentra la mejor inversión inmobiliaria de la mano de los mejores profesionales del sector inmobiliario. Llámanos y te ayudaremos a encontrar la casa de tus sueños. Las mejores opciones de inversión para rentabilizar tu dinero.",good,False,6476.0,{'typology': 'flat'},"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso'}",True,False,bj,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
723,102043013,1200000.0,flat,sale,124.0,,2,2,barrio Jerónimos,Madrid,Madrid,Retiro,es,False,40.4163218,-3.688444,False,https://www.idealista.com/inmueble/102043013/,"AMBASSADOR ofrece una vivienda a estrenar en el exclusivo Barrio de los Jerónimos, es muy luminosa está orientada a patio de manzana.  Se encuentra ubicada a escasos metros del Parque del Retiro, en un edificio moderno, con conserje, ascensor y con posibilidad de garaje en la finca.     Se encuentra recién reformada a estrenar, con una impecable reforma, con materiales de alta calidad.  tiene calefacción individual y aire acondicionado.     Cuenta con un amplio dormitorio principal con baño en suite, dormitorio de invitados y otro baño.  La zona de recibo tiene la cocina integrada creando distintos ambientes, la vivienda tiene multitud de armarios y muy buena distribución.   .",good,False,9677.0,{'typology': 'flat'},"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso'}",True,False,2,True,
724,97799867,2100000.0,flat,sale,131.0,True,2,2,barrio Jerónimos,Madrid,Madrid,Retiro,es,False,40.4160456,-3.6910833,False,https://www.idealista.com/inmueble/97799867/,"Lujo y exclusividad en Jerónimos Engel & Völkers presenta una oportunidad única. Piso con vistas despejadas sobre el museo del Prado, la iglesia de San Jerónimo, al lado de los más exclusivos y tradicionales hoteles recientemente renovados de Madrid y a pasos de los principales museos y del Parque del Retiro. Edificio clásico, rehabilitado completamente hace 10 años. El piso está pensado para quienes disfrutan del lujo y la exclusividad. La distribución actual tiene 1 dormitorio en suite y un segundo dormitorio y baño para visitas en el altillo. El piso cuenta con un amplio salón con espectaculares vistas. El portal está muy bien conservado y sin barreras arquitectónicas. La finca es elegante y cuenta con servicio de portero físico. El barrio de Jerónimos es, seguramente, el barrio más representativo y exclusivo de Madrid, situándose en el centro de la capital. Limita al este con las dos zonas verdes más conocidas de la capital: el Real Jardín Botánico y el parque del Retiro, con su lago, sus múltiples paseos interiores, estanques y frondosas arboledas. Son numerosos los monumentos y centros artísticos que encontramos en la zona, desde la puerta de Alcalá, pasando por las famosas plazas de Cibeles, Neptuno y de la Lealtad, hasta llegar al célebre Museo del Prado. Son también muchas las instituciones públicas que tienen su sede en este barrio, como el bellísimo Palacio de Comunicaciones del Ayuntamiento de Madrid, la Bolsa de Madrid o el Cuartel General de la Armada. La zona cuenta de igual forma con establecimientos hoteleros y de restauración del máximo nivel, como el Hotel Ritz o el conocido restaurante Horcher. El barrio dispone de las mejores comunicaciones, sumando al gran servicio de transportes de la ciudad (con el Metro y las líneas de autobús) la estación de Atocha, central del servicio de trenes de alta velocidad AVE así como de trenes de cercanías.",good,False,16031.0,{'typology': 'flat'},"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso'}",True,False,,True,
725,102879081,550000.0,flat,sale,97.0,False,2,1,Calle de Alfonso XII,Madrid,Madrid,Retiro,es,False,40.4091594,-3.6894317,False,https://www.idealista.com/inmueble/102879081/,"PROMORA MADRID PONE A LA VENTA UN FANTÁSTICO PISO EN FINCA SEÑORIAL, PORTAL CLÁSICO Y SEÑORIAL, EN EL BARRIO DEL RETIRO ZONA DE JERÓNIMOS, FRENTE AL PARQUE EL RETIRO Y JUNTO AL JARDÍN BOTÁNICO, CON Superficie Construida: 97m2, Cantidad dormitorios: 2, Cantidad baños: 1. RENTABILIDAD: ALQUILADO HAS JUNIO 2026 ASCENSOR APROBADO- -IBI 640€ - ACTUALMENTE SE ENCUENTRA ALQUILADO POR 1.400€. En el acceso nos encontramos con un pasillo distribuidor con grandes ventanales que aportan mucha luz, que nos lleva a la primera estancia que es el Comedor y la cocina muy bien distribuida y diseñada para aprovechar hasta el mas mínimo espacio, cocina equipada con muebles lacados en tonos verdes con encimera de tablero de fibra de alta densidad y una preciosa gama de electrodomésticos marca de buena calidad. Seguido, nos encontramos con un distribuidor que nos lleva a las habitaciones y el salón, encontrándonos a mano derecha con la puerta de acceso al baño completo reformado, con ventilación natural de ventanal grande. Siguiendo por el pasillo nos encontramos el 1er dormitorio para cama doble, con luz natural y ventanal grande armario empotrado. Más adelante encontramos la 2da habitación de cama doble también con ventilación natural y ventanal grande. Al continuar el pasillo, llegamos al gran salón, muy espacioso y con 3 ventanales muy grandes que aportan una luminosidad maravillosa a este espacio. ASCENSOR APROBADO EN JUNTA La majestuosidad de la finca aporta un aire noble al piso, que gracias a sus techos altos, pasillos amplios, grandes escaleras de madera con hierro forjado, y portal representativo, convierte a este inmueble en un lujo dentro de la Zona de Jerónimos, que ademas cuenta con una ubicación privilegiada junto a la estación de Trenes mas grande de España: Atocha. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA, CONSULTA NUESTRA PÁGINA WEB PARA VER MÁS PROPIEDADES EXCLUSIVAS. Si el barrio de Salamanca tiene una ubicación excepcional, el barrio de los Jerónimos es una zona mimada por la historia. Edificios como la Bolsa, el Palacio de Comunicaciones, la iglesia de los Jerónimos, la Real Academia de la Lengua, el Hotel Ritz o el Museo de Artes Decorativas hacen de éste el enclave más exclusivo de la capital. Un enclave que se encuentra, además, en lo que se ha dado en llamar el Paseo del Arte: una de las mayores concentraciones museísticas del mundo entre las que destacan el Reina Sofía, el Caixa-Forum, el Thyssen-Bornemisza y el Museo del Prado. Pero Los Jerónimos no solo ofrecen edificios históricos y palacetes que nos remontan al Madrid moderno del siglo XVIII. El lujo de este barrio lo descubrimos también en su “urbanismo verde”. En las inmediaciones están el parque del Retiro y el Jardín Botánico. Como curiosidad, decir que este último fue trasladado en 1774 desde su emplazamiento original, a orillas del Manzanares, al lugar donde se halla hoy. Fue Carlos III el responsable de esta decisión, respaldado por los arquitectos Sabatini y Juan de Villanueva.  En este Madrid exquisitamente cultural no faltan bares y restaurantes. La proximidad a la estación de Atocha y al barrio de Salamanca lo termina de convertir en un espacio perfecto para una vida muy urbana, pero a la vez relajada.",good,False,5670.0,{'typology': 'flat'},"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso en Calle de Alfonso Xii'}",True,False,2,True,
726,103587430,1129000.0,flat,sale,98.0,False,2,3,Calle de Alberto Bosch,Madrid,Madrid,Retiro,es,False,40.4151208,-3.6911154,False,https://www.idealista.com/inmueble/103587430/,"De Salas presenta está magnífica propiedad en proceso de reforma, en Jerónimos. La vivienda tiene 98 m2 construidos y está situada en una 2º planta interior, muy cercana al parque del Retiro. La zona familiar cuenta con salón-comedor con cocina integrada totalmente equipada con electrodomésticos. La zona de noche se divide en 3 amplios dormitorios con 2 baños en suite, además de un tercer baño. El inmueble se entregará amueblado y decorado cuidando al máximo todos los detalles del estudio de interiorismo realizado en cada espacio. La calefacción es individual por termo eléctrico y cuenta con aire acondicionado. DESALAS. Ref: MCV00145.",good,False,11520.0,{'typology': 'flat'},"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso en Calle de Alberto Bosch'}",False,False,2,True,
727,103312695,1129000.0,flat,sale,98.0,False,3,3,Calle Alberto Bosch,Madrid,Madrid,Retiro,es,False,40.4127002,-3.6893257,False,https://www.idealista.com/inmueble/103312695/,"Huspy presenta exquisito piso en el codiciado barrio Jerónimos, dentro del distrito Retiro de Madrid. A solo unos pasos del majestuoso Parque del Retiro. Este inmueble está siendo transformado en este momento por un estudio de renombre. Con tres espaciosas habitaciones, dos baños en suite y un adicional, este hogar ofrece un oasis de serenidad en el corazón de la ciudad. El salón, la cocina y el comedor independientes se fusionan en un diseño sofisticado, equipado con electrodomésticos de última generación y muebles de diseño personalizado. La iluminación LED resalta cada rincón, mientras que la decoración crea un ambiente único. Con vistas interiores desde la segunda planta, ascensor, calefacción termoeléctrica y aire acondicionado, cada detalle se ha cuidado meticulosamente. En obras actualmente, este piso de 98 metros cuadrados (69 útiles) es una joya en construcción. El edificio, construido en 1910, irradia calidad en sus siete plantas, con un máximo de cuatro vecinos por nivel, ascensor y portero para completar la experiencia de vida exclusiva.",good,False,11520.0,{'typology': 'flat'},"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso en Calle Alberto Bosch'}",True,False,2,True,
728,103350293,1129000.0,flat,sale,98.0,False,3,3,Calle de Alberto Bosch,Madrid,Madrid,Retiro,es,False,40.4142586,-3.6900424,False,https://www.idealista.com/inmueble/103350293/,"Piso en venta en los Jerónimos PISO INTERIOR REFORMADO A ESTRENAR EN ALBERTO BOSCH.  En una finca clásica de 1910, a escasos metros del Parque del Buen Retiro, encontramos una segunda planta interior reformada a estrenar. Una zona de día compuesta por salón, cocina y un baño completo que hace las veces de aseo de cortesía, y una zona de noche formada por tres dormitorios, dos de ellos con baño en suite. Una reforma de calidad realizada por un equipo de arquitectos y un cuidado interiorismo, convierten a esta propiedad en una vivienda única en la zona más señorial de la capital. ¿Te imaginas vivir aquí?",good,False,11520.0,{'typology': 'flat'},"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso en Calle de Alberto Bosch'}",True,False,2,True,
729,95989826,785000.0,flat,sale,121.0,True,2,2,barrio Huertas-Cortes,Madrid,Madrid,Centro,es,False,40.4161323,-3.693419,False,https://www.idealista.com/inmueble/95989826/,"Estupendo piso exterior para reformar en cortes Piso exterior en edificio clásico de 1890 con fachada renovada recientemente en 2021. Ideal para realizar una reforma al gusto del comprador en la mejor zona del barrio de Cortes. El edificio cuenta únicamente con 1 vecino por planta. Al salir del ascensor subiremos unos pocos escalones hasta llegar a la entrada de la vivienda. Al acceder a la vivienda, del lado izquierdo encontraremos un amplio y luminoso salón con 2 balcones a la calle. En ésta misma zona encontraremos los espacios destinados para la instalación de la cocina y un pequeño dormitorio o estudio de trabajo. En la parte interior y del fondo trasero de la vivienda tenemos los espacios destinados para los dormitorios (que por el estado actual de la vivienda podríamos modificar a cualquier gusto). El Barrio de las Letras lleva su nombre en homenaje a los grandes literatos que habitaron sus calles en el Siglo de Oro. Cervantes, Quevedo o Lope de Vega recorrieron por esta zona situada entre el Paseo del Prado y la plaza de Santa Ana, una de las más populares de Madrid por el encanto de sus calles peatonales, tiendas y restaurantes que la hacen especialmente animada y con una oferta cultural y gastronómica muy extensa. La ubicación geográfica del Barrio, así como su arquitectura e historia lo vuelven una de las zonas más demandadas de la capital por su encanto y cercanía al Centro, como a los museos más importantes de Madrid. Desde la Plaza de Santa Ana, famosa por sus terrazas y bares, circulan hasta el Paseo del Prado calles como la de Huertas, cuyos adoquines llevan grabadas citas de grandes escritores de la época de oro de la literatura castellana. Precisamente en la calle Lope de Vega, en la iglesia de San Ildefonso (convento de las Trinitarias Descalzas), una placa conmemorativa recuerda que en un lugar indeterminado del edificio descansan los restos del autor Miguel de Cervantes. No lejos de allí encontramos la casa-museo del dramaturgo Lope de Vega -en la calle Cervantes que también está enterrado en el barrio, en la iglesia de San Sebastián (calle Atocha).",good,False,6488.0,{'typology': 'flat'},"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso'}",False,False,4,True,
730,102997165,1200000.0,flat,sale,124.0,False,2,2,barrio Jerónimos,Madrid,Madrid,Retiro,es,False,40.4138694,-3.6912861,False,https://www.idealista.com/inmueble/102997165/,"Piso en venta en Jerónimos ESPECTACULAR VIVIENDA CON REFORMA A ESTRENAR En pleno barrio de los Jerónimos y a pocos pasos del Parque del Retiro, se encuentra esta maravillosa vivienda a estrenar. El inmueble ha sido reformado con un gusto exquisito y unas altísimas calidades. Accedemos a la vivienda a través de un hall distribuidor de generosas dimensiones, desde el que se da paso por un lado a la zona donde se encuentra un amplio salón comedor con cocina incorporada, enmarcado por un enorme ventanal lo que confiere al piso de una luz espectacular.   En la zona de noche nos encontramos dos amplios dormitorios, el principal en suite y dotado de un espléndido vestidor. El segundo, también doble y con espacio para una zona de estudio, está dotado de gran capacidad de almacenaje. El piso cuenta con una zona de lavandería. La finca tiene portero físico, calefacción central frio/calor por conductos, y posibilidad de plaza de garaje en finca en régimen de alquiler. Una gran oportunidad para tener un pie á terre perfecto en uno de los barrios más demandados de Madrid. ¿Te imaginas vivir aquí?",good,False,9677.0,{'typology': 'flat'},"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso'}",False,False,2,True,
731,100371929,4350000.0,flat,sale,370.0,True,4,4,barrio Jerónimos,Madrid,Madrid,Retiro,es,False,40.4186561,-3.6890238,False,https://www.idealista.com/inmueble/100371929/,"DIZA Consultores les presenta piso señorial en edificio muy representativo junto a la Puerta de Alcalá. Al edificio se accede atravesando un majestuoso portal de finales del siglo XIX que ha sido completamente rehabilitado. En la entreplanta del señorial edificio, encontramos este piso de techos altos con 370 metros cuadrados. Su amplia zona de recibo con vistas históricas, convierte a este piso en un trofeo muy pocas veces visto en el mercado. Su configuración actual es como oficina, pero se podría reformar como vivienda de cinco dormitorios más el de servicio, dejando un salón con balcones de más de 80 metros cuadrados. El barrio Jerónimos se trata del más elegante y señorial de Madrid, siendo algunos de sus atractivos la tranquilidad que se respira en la zona y la cercanía al Parque del Retiro, al Museo del Prado o al Jardín Botánico. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",renew,False,11757.0,{'typology': 'flat'},"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso'}",False,False,en,True,
732,101461685,680000.0,flat,sale,167.0,True,3,3,Calle de Atocha,Madrid,Madrid,Centro,es,False,40.4113031,-3.6928317,False,https://www.idealista.com/inmueble/101461685/,"NO COBRAMOS COMISÓN   En Iceberg: Te asesoramos en todo el proceso de compra, con servicio asesoramiento legal propio. Para que la compra de tu vivienda se una experiencia única y maravillosa que recordar siempre. Vamos a ir de tu mano en todo momento y vamos hacerte fácil toda la experiencia.  Nuestras propiedades tienen un precio ajustado al mercado, no entramos en negociaciones absurdas, no vengas con la intención de comprar oro al precio de plata, el oro se compra a precio de oro y la plata al precio de la plata.  Estamos para ayudarte en todo lo que necesites, no dudes en contactar con nosotros.  Inmobiliaria Iceberg presenta en exclusiva, sin comisión de agencia, este estupendo PISO EXTERIOR CON TRES BALCONES.A LA CALLE ATOCHA. Fantástico piso, para entrar a vivir, cuenta con tres habitaciones, tres baños y tres balcones que dan a la calle, tiene una gran cantidad de luz natural. La cocina independiente cuenta con espacio para comer, mientras que el salón-comedor ofrece un ambiente acogedor. La habitación principal es en suite, con un amplio vestidor y un lujoso baño adjunto. Además, hay dos habitaciones espaciosas con armarios empotrados de alta calidad y dos baños adicionales. Esta propiedad representa una oportunidad única para vivir en uno de los barrios más exclusivos y mejor ubicados de la capital. Se trata sin duda, de una oportunidad única de vivir en una de las zonas más exclusivas y con encanto del Barrio de Cortes. Ubicado en el barrio de Cortes, su nombre oficial se debe a que dentro de este barrio se encuentra el Congreso de los Diputados, cámara baja de las Cortes Generales de España. El sobrenombre, más popular entre la población, se debe a las ""huertas del prado"" que había en el siglo XVII en el actual paseo del Prado, que también dan nombre a la principal calle del barrio: la calle de las Huertas, muy próxima a la Plaza Neptuno y a la plaza Platería Martínez. La situación del piso es excelente, en el Paseo del Prado y al lado del Buen Retiro, que ha entrado en el privilegiado catálogo en la categoría de Paisaje de las Artes y las Ciencias como Patrimonio Mundial de la UNESCO. Un entorno urbano extraordinario, donde cultura, ciencia y naturaleza conviven desde mediados del siglo XVI. Este Paisaje de la Luz es el primer bien que ostenta tal distinción en la ciudad de Madrid con una excepcional concentración de Museos y otros espacios relacionados con la Ciencia y el Arte. Todo ello le convierte en un potente foco de Luz y conocimiento. Su significación y sus características hacen del Paseo del Prado y el Parque del Retiro un espacio cívico de gran valor para la cultura y la vida social. El nivel de infraestructuras y servicios en la zona es excelente. Está muy bien comunicada por metro y autobús. Posee una amplia dotación de pequeños locales de moda: restaurantes, bares, cafés, librerías, tiendas y galerías de arte. También cines, teatros y salas de espectáculos se pueden encontrar por la zona. Está a 500 metros de la Estación de tren y cercanías de Atocha. Inmobiliaria Iceberg brinda a sus clientes un servicio 360° acorde a sus necesidades: Si quieres vender tu casa o comprar una vivienda no dudes en llamarnos o visitar nuestra página web iceberginmobiliaria.com o nuestras redes sociales @iceberg_inmobiliaria. Si tienes un inmueble y quieres reformarlo ponemos a tu disposición nuestra constructora de confianza TAMTOC CONSTRUCCIONES. Puedes ver sus obras en tamtoc.es o en sus redes sociales @tamtoc.construcciones. Si te encuentras en un apuro y necesitas vender tu inmueble en 24 horas puedes contactar con nosotros en compropiso.madrid o en @compramostupiso.madrid.",good,False,4072.0,{'typology': 'flat'},"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en Calle de Atocha'}",True,False,3,True,
733,101993930,2850000.0,flat,sale,228.0,True,4,4,Calle Ruiz de Alarcón,Madrid,Madrid,Retiro,es,False,40.4156927,-3.6926049,False,https://www.idealista.com/inmueble/101993930/,"VENTA DIRECTA  ""The Brickinvest"" empresa líder en pisos de lujo, presenta este espectacular piso, en una de las mejores zonas, el exclusivo Barrio de los Jerónimos, con un gran atractivo para vivir.  Se encuentra estratégicamente ubicada a tan solo unos pasos del icónico Parque del Retiro, y del jardín Botánico, en un edificio ubicado en un elegante y exclusivo edificio clásico, con una fachada muy representativa de la zona.  Es exterior a la calle y dispone de mucha luz natural, que dota al espacio de gran luminosidad, un piso donde se aúna carácter y amplitud a lo largo de sus 228 m2.  Si lo desean se vende reformado, a convenir con tres tipos de calidades. ATENDEMOS SABADOS Y DOMINGOS.",renew,False,12500.0,{'typology': 'flat'},"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso en Calle Ruiz de Alarcón'}",True,False,3,True,
