,propertyCode,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,newDevelopment,latitude,longitude,showAddress,url,description,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,topNewDevelopment,superTopHighlight,floor,hasLift,parkingSpace,dType,SubdType,dsugTextTit,dsugTexsubtit,dhasParking,dParkingIncl
630,99755283,550000.0,flat,sale,107.0,False,4,3,Calle del Poeta Joan Maragall,Madrid,Madrid,Tetuán,es,False,40.4623203,-3.6913848,False,https://www.idealista.com/inmueble/99755283/,"Me complace presentar este magnifico inmueble en venta, en una de las mejores zonas de Madrid.  Se trata de un piso de 4 habitaciones y 3 baños, ubicado en la zona de Cuzco, en la segunda planta de una señorial finca de elegantes calidades y con conserje en el edificio.  El acceso a la vivienda nos lo brinda una elegante puerta de madera noble y acorazada en su interior. Desde aquí, el pasillo distribuidor nos abre camino a cada estancia, que quedan a la izquierda de éste. La primera estancia es una habitación con baño en suite. Ideada en su origen como cuarto de servicio al tener su baño propio con ducha, pero hoy día puede tener otros multiples usos. A continuación está la cocina, cuadrada de tamaño, amplia, con muebles a ambos lados y mesa con sillas en el frontal bajo la ventana. La siguiente estancia es un dormitorio con un gran armario empotrado hecho a medida. Justo después, encontramos un pequeño aseo-lavadero y, al fin, el amplísimo y luminoso salón. Posee una terraza con vistas a un inmenso patio de manzana, tan amplio que permite esa gran luminosidad y nos protege de los inevitables ruidos de la ciudad que se escuchan en los pisos exteriores. Al otro lado del salón, un pequeño pasillo abre a dos amplias habitaciones con armario empotrado, la principal por la derecha y la secundaria por la izquierda. Y entre medias de las dos un baño completo.  Los suelos son de un elegante parquet, así como es el resto de su carpintería. La finca posee dos ascensores y un montacargas, conserje que reside en el edificio y está rodeada de todas las necesidades. Es una gran oportunidad tanto para inversores como para aquellos que buscan un gran inmueble donde vivir.  No permita que se le adelanten y reserve su cita para visitar su futuro hogar.",good,False,5140.0,{'typology': 'flat'},"{'subtitle': 'Cuzco-Castillejos, Madrid', 'title': 'Piso en Calle del Poeta Joan Maragall'}",True,False,False,2,True,,flat,,Piso en Calle del Poeta Joan Maragall,"Cuzco-Castillejos, Madrid",,
631,100122718,950000.0,flat,sale,154.0,True,3,3,barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,False,40.4561207,-3.6874444,False,https://www.idealista.com/inmueble/100122718/,"Gilmar Consulting Inmobiliario Viso-Chamartín ( ) vende magnífico y luminoso piso con terraza de 20 metros cuadrados en Hispanoamérica, Madrid.  La vivienda, de 154 metros cuadrados, está distribuida en un hall de entrada, en salón con comedor independiente, dos habitaciones y una de servicio, además de tres baños completos. La finca cuenta con trastero inherente a la misma. La zona dispone de amplia oferta de servicios, tanto de comercios, ocio, zonas deportivas y colegios muy cercanos. Se encuentra muy bien comunicada. Gilmar cuenta con más de 4.000 viviendas en venta, pisos de segunda mano, pisos nuevos, chalets, villas, fincas rústicas… Visita nuestra web y encuentra la mejor inversión inmobiliaria de la mano de los mejores profesionales del sector inmobiliario. Oficina Viso- Chamartín: Nueva España, El Viso, Bernabéu-Hispanoamérica, Pío XII y Castilla). Llámanos y te ayudaremos a encontrar la casa de tus sueños. Las mejores opciones de inversión para rentabilizar tu dinero. Disponemos de más de 30 oficinas en Madrid, Marbella, Estepona, Puerto Banús, Sevilla, Cádiz, Jerez e islas Canarias. Nuestra sede central está ubicada en la calle Goya, 47. Durante más de 38 años hemos demostrado nuestra profesionalidad y atención exquisita.",renew,False,6169.0,{'typology': 'flat'},"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso'}",False,False,False,9,True,,flat,,Piso,"Bernabéu-Hispanoamérica, Madrid",,
632,100624857,774900.0,flat,sale,142.0,True,4,3,Calle de Orense,Madrid,Madrid,Tetuán,es,False,40.4628964,-3.6921338,False,https://www.idealista.com/inmueble/100624857/,"¡MR HOUSE VENDE PISO EXTERIOR MUY LUMINOSO EN SEPTIMA PLANTA CON GARAJE DIRECTO DESDE LA VIVIENDA! AMPLIA vivienda, EXTERIOR, de 142 metros cuadrados distribuidos en cuatro habitaciones y 3 baños actualizados (uno de servicio y dos completos, todos con posibilidad de sacar ducha o bañera), Orientación Oeste, . Reformada hace 7 años, pintada entera de nuevo el pasado año. Calidades hight quality, suelo de tarima, calefacción y agua caliente central. Instalación eléctrica y fontanería renovadas y actualizas. Sistema de aire acondicionado de última generación inverter frio/ calor. Cocina amueblada de diseño moderno, con placa de inducción y lavavajillas a estrenar. Puerta de acceso principal y puerta de servicio. Actualmente tiene uso de oficina dentro del edificio, completamente residencial. Dos ascensores por planta, los cuales bajan directamente a las tres plantas del garaje. En el precio se incluye una magnifica plaza de garaje con capacidad para dos vehículos. El inmueble lleva consigo como anejo inseparable un amplio trastero. OPORTUNIDAD INVERSORES. ¡SOLICITE CITA PREVIA PARA VISITAR LA VIVIENDA. MR HOUSE ES GARANTÍA DE ÉXITO!",good,False,5457.0,{'typology': 'flat'},"{'subtitle': 'Cuzco-Castillejos, Madrid', 'title': 'Piso en Calle de Orense'}",True,False,False,7,True,,flat,,Piso en Calle de Orense,"Cuzco-Castillejos, Madrid",,
633,100140718,1725000.0,flat,sale,244.0,True,4,5,Paseo de la Castellana,Madrid,Madrid,Chamartín,es,False,40.4591197,-3.6883594,False,https://www.idealista.com/inmueble/100140718/,"Piso en venta en Paseo de la Castellana. PISO RECIÉN REFORMADO EN NUEVA ESPAÑA. Espectacular vivienda recien reformada en Nueva España, en el Paseo de la Castellana con una reforma integra amplios ventanales con una vista panoramica y una luz impresionante en una planta alta. Posee un salon-comedor y zona de estar enorme, con chimenea y las vigas vistas, altura de techo. La cocina de diseño con puertas de cristal por las que penetra toda la luz del salon, con una isla de marmol negro, muebles panelados, lavanderia y baño que da acesso a la primera habitacion. Tiene un amplio pasillo y largo que da acceso a la zona privada de la casa con aseo de cortesia, las habitaciones todas en suite, destacariamos la habitacion principal en la obra se han unido dos habitaciones para hacer un vestidor enorme con los armarios de suelo a techo y ventanales enormes, con un precioso baño de diseño y con las mejores calidades, con unas vistas despejadas y mucha luz La propiedad se ubica en el prestigioso barrio residencial Nueva España en el Distrito de Chamartín, al norte de la capital. Es un barrio tranquilo y seguro con todas las comodidades. Chamartín ofrece una amplia gama de servicios, desde grandes almacenes, farmacias, colegios, gimnasios, hoteles, zonas deportivas, hasta una selección de los mejores bares y restaurantes de Madrid. Chamartín alberga varias Embajadas e importantes Edificios Públicos. El sistema de transporte público asegura la máxima comodidad para los residentes de sus barrios, ya que actualmente dispone de unas 50 líneas de autobús, 7 líneas de metro y dos estaciones de Cercanía. La estación de Chamartín es también terminal para la mayoría de los trenes de larga y corta distancia hacia el norte de España. Otros puntos de interés son el Auditorio Nacional de Música, el Estadio de fútbol Santiago Bernabeu, varios museos y el Parque de Berlín. ¿Te imaginas vivir aquí?",good,False,7070.0,{'typology': 'flat'},"{'subtitle': 'Nueva España, Madrid', 'title': 'Piso en Paseo de la Castellana'}",True,False,False,6,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Paseo de la Castellana,"Nueva España, Madrid",True,True
634,98270289,1350000.0,flat,sale,267.0,True,4,3,Paseo de la Castellana,Madrid,Madrid,Tetuán,es,False,40.4624923,-3.691186,False,https://www.idealista.com/inmueble/98270289/,"Piso en venta en Paseo de la Castellana En una de las mejores zonas de Madrid, encontramos este magnífico piso de 267 m². La vivienda presenta una excelente distribución debido a su planta cuadrada. Situada en una tercera planta cuenta con una orientación Sur, siendo completamente exterior y muy luminosa. Se compone de un hall de entrada que da paso a un salón-comedor muy amplio con acceso a una terraza. Junto a la cocina, que cuenta con una zona de servicio, se sitúa la zona de descanso con tres dormitorios y dos cuartos de baño completos. La habitación principal es en suite con una zona de vestidor.",good,False,5056.0,{'typology': 'flat'},"{'subtitle': 'Cuzco-Castillejos, Madrid', 'title': 'Piso en Paseo de la Castellana'}",True,False,False,3,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Paseo de la Castellana,"Cuzco-Castillejos, Madrid",True,True
635,100161901,950000.0,flat,sale,160.0,True,3,3,Calle de José Lázaro Galdiano,Madrid,Madrid,Chamartín,es,False,40.4579914,-3.6860094,False,https://www.idealista.com/inmueble/100161901/,"Sacamos al mercado este fantástico piso para actualizar en una de las fincas mas representativas de Santiago Bernabéu. Planta 9, totalmente exterior, orientación sur y rodeado de zonas verdes ajardinadas.  Según entramos nos encontramos un amplio hall que da paso a la vivienda. A mano derecha tenemos la primera habitación doble, con dos armarios empotrados y cuarto de baño en suite. En la habitación cabe una cama de 2x2 y se puede hacer un vestidor.  Los techos de toda la casa tienen mas de 3 metros de altura y las posibilidades de reforma son INFINITAS. GASTOS DE COMUNIDAD BAJOS. Una vez salimos de esta estancia encontramos el salón comedor un lugar muy acogedor con una Chimena encastrada de origen y que aun tiene tiro. El espacio de la zona de estar esta pegado a la terraza y tiene mucho espacio para poner varios sofás. Estos espacios se pueden unificar y convertir en una gran salón.  La ultima estancia esta a continuación del salón y es una habitación muy grande, con varios armarios empotrados, zona de despacho, grandes ventanales y posibilidad de poner una cama King Size.  Ahora pasamos a la zona de servicio, en la que se encuentra la cocina con una gran office, la habitación de servicio con su correspondiente cuarto de baño y una puerta de acceso independiente. Grandes ventanales hacia orientación norte, luz natural de tarde. Infinitas posibilidades para hacer una gran cocina con isla. Rodeado de todo tipo de servicios. A tan solo 5 minutos andando de la boca de metro de Santiago Bernabéu. Comercios, restaurantes, cinco colegios, autobuses, bancos a tan solo 3 minutos andando desde el portal. El nuevo estadio S. Bernabeu a 7 minutos andando.  Importante revalorización del producto en cuestión de 2 años.",good,False,5938.0,{'typology': 'flat'},"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso en Calle de José Lázaro Galdiano'}",True,False,False,9,True,,flat,,Piso en Calle de José Lázaro Galdiano,"Bernabéu-Hispanoamérica, Madrid",,
636,97466696,2500000.0,flat,sale,463.0,True,4,5,Calle de Alfonso Rodríguez Santamaría,Madrid,Madrid,Chamartín,es,False,40.4523351,-3.6864639,False,https://www.idealista.com/inmueble/97466696/,"Lucía Suárez-Zuloaga de GV | EL VISO comercializa el siguiente inmueble: Espléndido piso de 463 metros cuadrados en El Viso. Luminoso, con cuatro orientaciones y dos amplias terrazas. Dispone de jardín y piscina comunitarios. Gran zona de recibo con varios salones y comedor independiente. Ideal para actualizar y convertir en una vivienda de gran lujo en una de las zonas más demandadas y cotizadas de Madrid. Residencial y tranquilo pero a un paso de grandes áreas de ocio y comerciales. Distribución: Hall de entrada. Aseo de visitas. Salón. Comedor. Despacho. Cuarto de estar. Terraza. Cuarto de dormir principal con vestidor y cuarto de baño en suite. Dos cuartos de dormir con cuarto de baño en suite. Terraza. Cocina. Office. Despensa. Cuarto de plancha. Habitación de servicio con cuarto de baño. Dos plazas de garaje. Trastero. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",good,False,5400.0,{'typology': 'flat'},"{'subtitle': 'El Viso, Madrid', 'title': 'Piso en Calle de Alfonso Rodríguez Santamaría'}",True,False,False,1,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso en Calle de Alfonso Rodríguez Santamaría,"El Viso, Madrid",True,True
637,99918713,1396000.0,flat,sale,297.0,True,4,3,barrio El Viso,Madrid,Madrid,Chamartín,es,False,40.449977,-3.6881812,False,https://www.idealista.com/inmueble/99918713/,"Única Inmobiliaria Chamartín ofrece fantástico piso exterior situado en la exclusiva zona de El Viso.  El inmueble se sitúa en una cuarta planta y cuenta una superficie de 297 m². La vivienda esta actualmente distribuida: gran salón con terraza, comedor, cocina con office, cuatro dormitorios y tres baños.  El Viso representa un exclusivo oasis residencial sobre el asfalto de la capital y cuya arteria principal es la calle Serrano. El prestigioso barrio nació de la mano del arquitecto Rafael Bergamín en los años 30 del siglo pasado con vocación social y de segundas residencias. Terrenos que se encontraban en las afueras de la ciudad y sobre los que se experimentó un estilo diferente de construcción. Varios urbanistas de la época que estudiaron en Alemania importaron de este país el nuevo concepto de arquitectura racionalista y de ahí que muchas casas de El Viso imiten a pequeños palacetes. El valor de esta propiedad no solo está en la edificación actual sino también en su excelente ubicación. En Única Inmobiliaria, empresa de servicios personalizados con experiencia de más de 19 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza. En Única Inmobiliaria cada cliente es “Único”. DISPONEMOS DE MÁS INMUEBLES EN ESTA ZONA QUE NO SE PUBLICAN EN IDEALISTA POR EXPRESO DESEO DE LOS PROPIETARIOS. PARA VERLOS PINCHE EN EL LOGO DE UNICA O ENTRE EN NUESTRA WEB unicainmobiliaria. com.",renew,False,4700.0,{'typology': 'flat'},"{'subtitle': 'El Viso, Madrid', 'title': 'Piso'}",True,False,False,4,True,,flat,,Piso,"El Viso, Madrid",,
638,99242992,495000.0,flat,sale,52.0,True,1,1,barrio El Viso,Madrid,Madrid,Chamartín,es,False,40.4470831,-3.6887793,False,https://www.idealista.com/inmueble/99242992/,"PROMORA MADRID vende piso en barrio de Chamartín, zona El Viso, de 52 m², cocina integrada y baño. Enlace Tour Virtual: Coqueto y funcional estudio, listo para entrar a vivir, en El Viso. Moderno edificio con entrada por Paseo de la Habana y orientado a la zona residencial en la parte trasera, lo que le permite disfrutar del sol de mañana y la tranquilidad de esta zona tan exclusiva del barrio de Chamartín. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA, CONSULTA NUESTRA PÁGINA WEB PARA VER MÁS PROPIEDADES EXCLUSIVAS. El distrito de Chamartín se encuentra situado en la zona noreste de Madrid. Distrito muy dinámico que discurre a lo largo del Paseo de la Castellana, eje central y centro neurálgico de la actividad empresarial de la capital madrileña en el que conviven diferentes estilos de vida y en el que destacan sus grandes avenidas, zonas residenciales, edificios oficiales, ministerios, embajadas, museos, auditorios de música, etc. El distrito se divide en seis barrios con características muy diferentes entre ellos, desde las zonas residenciales de lujo más exclusivas como El Viso o Nueva España hasta configuración típica de barrio como Prosperidad o Ciudad Jardín. Castilla e Hispanoamérica son el resto de barrios que conforman este emblemático distrito madrileño. En definitiva, se trata de un distrito ideal para aquellas personas que demandan vivienda de calidad sumada a una amplia gama de servicios, comercios, colegios, instalaciones deportivas, hoteles, oferta gastronómica y de ocio, hospitales, clínicas y una amplia red de transporte público. Lejos de quedarse anclado en el tiempo, el desarrollo empresarial e inmobiliario en la zona de la estación de Chamartín con la futura Operación Chamartín, auguran un futuro prometedor para inversores y particulares que quieran establecerse en esta zona de la capital.",good,False,9519.0,{'typology': 'flat'},"{'subtitle': 'El Viso, Madrid', 'title': 'Piso'}",True,False,False,4,True,,flat,,Piso,"El Viso, Madrid",,
639,101254099,6300000.0,chalet,sale,587.0,False,7,8,barrio El Viso,Madrid,Madrid,Chamartín,es,False,40.4488991,-3.6821076,False,https://www.idealista.com/inmueble/101254099/,"Gilmar Consulting Inmobiliario Viso-Chamartín vende chalet de LUJO para REFORMAR en El Viso, Madrid. Este chalet, es toda una oportunidad, una vivienda con las mejores calidades que cuenta con jardín y piscina para zona chill out para disfrutar con familiares y amigos. El inmueble es todo luz, ya que es completamente exterior y cuenta con todas las orientaciones. Además, cuenta con su propia entrada de servicio. La vivienda, de 587 metros, tiene un gran hall de entrada con un envidiable salón-comedor totalmente abierto, cocina independiente, cinco dormitorios principales más de dos de servicios y cuatro baños completos más dos aseos. Uno de los dormitorios cuenta con su propio vestidor.  El chalet está situado en una zona envidiable. A pesar de encontrarse en el centro de Madrid y tener muy buenas conexiones, se encuentra en una zona residencial y tranquila. Muy próximo al Club de Tenis El Viso y a los colegios de la zona. Se encuentra a menos de 10 minutos andando del metro de Concha Espina (Línea 9) y del metro de República Argentina (Línea 6) y a 900 metros de Nuevos Ministerios. Gilmar cuenta con más de 4.000 viviendas en venta, pisos de segunda mano, pisos nuevos, chalets, villas, fincas rústicas… Visita nuestra web y encuentra la mejor inversión inmobiliaria de la mano de los mejores profesionales del sector inmobiliario. Oficina Viso- Chamartín: Nueva España, El Viso, Bernabéu-Hispanoamérica, Pío XII y Castilla). Llámanos y te ayudaremos a encontrar la casa de tus sueños. Las mejores opciones de inversión para rentabilizar tu dinero. Disponemos de más de 30 oficinas en Madrid, Marbella, Estepona, Puerto Banús, Sevilla, Cádiz, Jerez e islas Canarias. Nuestra sede central está ubicada en la calle Goya, 47. Durante más de 38 años hemos demostrado nuestra profesionalidad y atención exquisita.",renew,False,10733.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'El Viso, Madrid', 'title': 'Chalet pareado'}",True,False,False,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",chalet,semidetachedHouse,Chalet pareado,"El Viso, Madrid",True,True
640,100797798,1595500.0,flat,sale,304.0,True,4,3,Calle de Santo Domingo de Silos,Madrid,Madrid,Chamartín,es,False,40.4512288,-3.6895393,False,https://www.idealista.com/inmueble/100797798/,"Mr House Real Estate, te brinda la OPORTUNIDAD de comprar un piso junto al estadio SANTIAGO BERNABÉU.  Se trata de un piso esquinado todo EXTERIOR, de 304 metros en catastro. Vivienda señorial con dos puertas de acceso, principal y de servicio. Una vivienda por planta. Con calefacción y agua caliente central.  La distribución sorprende por la amplitud de las estancias y su gran luminosidad. Amplio Hall de entrada con acceso a un extraordinario despacho y sala de estar, que se comunica con un salón de gran tamaño muy acogedor con ventanales que dan acceso a una terraza.  El salón se comunica con un comedor amplio para mesa de numerosos comensales. La cocina esta subdividida en zona de office, zona equipada para cocinar, tendedero lavadero y una gran despensa, y con acceso directo a la puerta de servicio.  El pasillo de la vivienda nos conduce a la distribución de cuatro dormitorios muy amplios con armarios empotrados. Dos de los dormitorios tienen cuarto de baño en suite y uno de ellos amplio vestidor. En el distribuidor que hay al final del pasillo se encuentra el tercer WC.  La vivienda tiene ascensor y conserje, parquet de roble de alta calidad en todas las estancias, excepto baños y cocina. La vivienda cuenta dentro del precio con un trastero de 8 metros aproximadamente y tendría la posibilidad de adquirir los derechos de una plaza de garaje municipal en la calle Santiago Bernabéu de las que año quedarían 25 años de derechos.  La ubicación de la vivienda es inmejorable, a escasos metros del estadio Santiago Bernabéu y del Paseo de la Castellana. Con la boca de metro, Santiago Bernabéu muy próxima, así como todo tipo de comercios y servicios. Si quiere visitar la vivienda contacte con nosotros y solicite cita previa.  Mr House Real Estate ES GARANTÍA DE ÉXITO.",renew,False,5248.0,{'typology': 'flat'},"{'subtitle': 'El Viso, Madrid', 'title': 'Piso en Calle de Santo Domingo de Silos'}",True,False,False,1,True,,flat,,Piso en Calle de Santo Domingo de Silos,"El Viso, Madrid",,
641,94491118,1380000.0,flat,sale,183.0,True,4,3,barrio El Viso,Madrid,Madrid,Chamartín,es,False,40.4518786,-3.6856267,False,https://www.idealista.com/inmueble/94491118/,"Única Inmobiliaria Chamartín ofrece fantástico piso exterior en muy buena finca con portero físico y servicios centrales.  Tercera planta, 183 m², cuatro dormitorios, dos salones y cuatro baños. Reformado con materiales de primera calidad.  La casa cuenta con hall de entrada, gran salón comedor y aseo de cortesía, cocina con office, dormitorio de servicio y baño. Un dormitorio principal en suite con vestidor, más dos dormitorios y un amplio baño.  Ubicado en una de las calles más representativas del Viso por su cercanía al centro financiero y a los mejores comercios de la zona, rodeado de una amplia oferta de ocio y restauración, con todos los servicios al alcance, zonas verdes y de ocio. Perfectamente comunicado por distintas líneas de metro y autobús. Plaza de garaje y trastero incluidos en el precio. En Única Inmobiliaria, empresa de servicios personalizados con experiencia de más de 19 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza. En Única Inmobiliaria cada cliente es “Único”. DISPONEMOS DE MÁS INMUEBLES EN ESTA ZONA QUE NO SE PUBLICAN EN IDEALISTA POR EXPRESO DESEO DE LOS PROPIETARIOS. PARA VERLOS PINCHE EN EL LOGO DE UNICA O ENTRE EN NUESTRA WEB unicainmobiliaria. com.",good,False,7541.0,{'typology': 'flat'},"{'subtitle': 'El Viso, Madrid', 'title': 'Piso'}",True,False,False,3,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso,"El Viso, Madrid",True,True
642,100476200,6300000.0,chalet,sale,600.0,False,5,6,barrio El Viso,Madrid,Madrid,Chamartín,es,False,40.4468534,-3.6841914,False,https://www.idealista.com/inmueble/100476200/,"Se vende magnífico chalet independiente en la calle Serrano, una de las calles principales y más exclusivas de Madrid. Espectacular entrada donde nos encontramos una amplia parcela con jardín, piscina, porche y garaje para tres coches. Se distribuye en cinco plantas: La planta principal consta un gran salón-comedor con amplios ventanales, que dan al jardín y piscina de la casa, aseo de cortesía y una pequeña cocina. La planta primera dispone de tres amplios dormitorios con sus respectivos baños, con vestidor y armarios en todas las estancias. La segunda planta con una sala de estar y otros dos dormitorios con baño. Amplia terraza de unos 20 m2. La tercera planta, subimos a una espectacular terraza de más de 80 m2, donde poder disfrutar de unas increíbles vistas de todo Madrid, con posibilidad de acondicionamiento para zona chill-out, celebraciones.. . La planta baja o de servicio, dispone de una amplia cocina con todos los electrodomésticos, un dormitorio y baño. Cuarto trastero. Salida a jardín. Muchas posibilidades de uso, como vivienda familiar, propiedad para altos ejecutivos nacionales o extranjeros, embajada, consultoría, despacho de abogados, sede corporativa, clínica. Todas las estancias de la casa muy luminosas Zona muy segura, vigilancia de cuerpos de seguridad al estar cercano a embajadas y personalidades. La propiedad dispone de alarma en toda la casa. No dude en llamarnos.",renew,False,10500.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'El Viso, Madrid', 'title': 'Casa independiente'}",True,False,False,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",chalet,independantHouse,Casa independiente,"El Viso, Madrid",True,True
643,101344681,1550000.0,flat,sale,236.0,True,4,3,barrio El Viso,Madrid,Madrid,Chamartín,es,False,40.4495895,-3.6870546,False,https://www.idealista.com/inmueble/101344681/,"Piso en venta en El Viso. PISO EN VENTA AMPLIO Y LUMINOSO CON TERRAZA, TRASTERO Y DERECHO DE PLAZA DE GARAJE. A tan solo unos metros del emblemático Paseo de la Habana, ubicado en el Viso, encontramos este magnífico piso en segunda planta con doce ventanas a la calle, de 236 metros cuadrados, según catastro, de los cuales 199 m² corresponden a vivienda. Situado en un edificio de 1959, el inmueble disfruta de una excelente luz natural, es completamente exterior, muy luminoso y cuenta con un imponente salón con grandes ventanales, una amplia zona de comedor y una terraza. La vivienda presenta una extraordinaria distribución y ofrece grandes posibilidades para una reforma. Actualmente, consta de cuatro dormitorios, dos de ellos con terraza, tres cuartos de baño completos y una gran cocina con zona de lavandería. La vivienda tiene aire acondicionado, calefacción central, plaza de garaje en parking colindante, trastero en propia finca y cuenta con servicio de portería. ¿Te imaginas vivir aquí?",renew,False,6568.0,{'typology': 'flat'},"{'subtitle': 'El Viso, Madrid', 'title': 'Piso'}",True,False,False,2,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",flat,,Piso,"El Viso, Madrid",True,True
644,98971580,3200000.0,chalet,sale,573.0,False,7,4,barrio El Viso,Madrid,Madrid,Chamartín,es,False,40.4475649,-3.6835661,False,https://www.idealista.com/inmueble/98971580/,"Única Inmobiliaria Chamartín ofrece este bonito chalet adosado, integrado dentro de una estupenda urbanización vigilada en una ubicación excepcional.  Accedemos a través de un agradable jardín privado que nos lleva a la vivienda que cuenta con la distribución que pasamos a describir:  Planta sótano: gran sala multiusos (cine, juegos, etc), dormitorio de servicio con baño, sala de lavado, trastero y garaje para 3 vehículos. Planta principal: hall de entrada, salón en varios ambientes, comedor independiente, cocina con office, dormitorio o despacho y aseo de cortesía. Planta primera: dormitorio principal en suite con dos vestidores, baño y sala de estar con chimenea; dos dormitorios más y un cuarto de baño que les da servicio. Planta segunda y última: un dormitorio individual, una sala de estar, un cuarto de baño y otros dos amplios dormitorios (uno de ellos con acceso a una bonita terraza.  Por sus dimensiones y estructura toda la vivienda admite fácil redistribución de las estancias si se precisa e incluso la posibilidad de instalar piscina propia.  Vivir en esta vivienda asegura tranquilidad y una luz extraordinaria, viviendo en una de las zonas más cotizadas de Madrid. Hispanoamérica es un barrio del Distrito de Chamartín, situado en la zona noreste de Madrid. Sus límites son al norte la avenida de Alberto Alcocer y la avenida de Costa Rica, al sur con la avenida de Concha Espina, al oeste el paseo de la Castellana y al este con la avenida de la Paz (M-30). Ofrece una amplia gama de servicios, comercios, colegios, instalaciones deportivas, hoteles, restauración, hospitales y clínicas y un amplio sistema de transporte público; y alberga el Estadio Santiago Bernabéu, varias Embajadas, Administraciones Públicas y la sede de varias de las empresas más importantes de España. En Única Inmobiliaria, empresa de servicios personalizados con experiencia de más de 19 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza. En Única Inmobiliaria cada cliente es “Único”. DISPONEMOS DE MÁS INMUEBLES EN ESTA ZONA QUE NO SE PUBLICAN EN IDEALISTA POR EXPRESO DESEO DE LOS PROPIETARIOS. PARA VERLOS PINCHE EN EL LOGO DE UNICA O ENTRE EN NUESTRA WEB unicainmobiliaria. com.",renew,False,5585.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'El Viso, Madrid', 'title': 'Chalet adosado'}",True,False,False,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",chalet,terracedHouse,Chalet adosado,"El Viso, Madrid",True,True
